StartDate,EndDate,Duration__in_seconds_,Finished,agecat,female,educ,white,black,hispanic,sthasian,othasian,arab,other,marriage,kids,cvbless,cvself,cvother,cvconseq,cvexagg,cvmanmade,cvpunish,cvwakeup,cvtest,cvaction,signdoj,chinapunish,stillpunish,cvunfold,ui1,ui2,ui3,feardeath,disrupt,miss1,miss2,miss3,miss4,miss5,miss6,miss7,comfself,comfkids,comfspou,comfold,pray,quranread,grateful,livefam,fam_conc,si_conc,rquran_cope,lquran_cope,dua_cope,forgive_cope,pray_cope,lecture_cope,breathe_cope,exercise_cope,walk_cope,famtime_cope,famphone_cope,donate_cope,buy_cope,entertain_cope,eat_cope,donate,anxious,nervous,calm,chknews,mas_fri,mas_5x,mas_close,mas_trust,gia_approve,gia_bad,gia_trouble,connect,ti_punish,ti_endtim,ti_mankid,ti_manmar,ti_stress,ti_isleth,ti_fam,ti_worship,ti_trials,ti_parntng,ti_grateful,ti_calm,ti_epidem,ti_uncertnty,ti_famcon,word_w,word_h,tpsent,tpsentscore,word_hsent,word_hsentscore,word_hsentpol,cope_relig,cope_social,cope_neg,ui,uintol,rcalm,mhealth,cvfear,outlook_pos,outlook_neg,married,pray5
13803822387,13803823112,725,1. True,2. 18 - 24,Male,4. Bachelor's degree,No,No,No,Yes,No,No,No,1. Single,No,5. A great deal,2. A little concerned,4. Quite concerned,3. Somewhat concerned,3. Somewhat exaggerated,Probably not,1. None at all,4. A lot,4. A lot,1. None at all,1. None at all,1. None at all,1. None at all,"2. Despite the many ordeals people will face, things will turn out alright with many positive outcomes",2. Somewhat disagree,2. Somewhat disagree,3. Neither agree nor disagree,2. A little afraid,2. A little upset,3. 3,4. 4,1. 1,5. 5,2. 2,6. 6,7. 7,Extremely comfortable,,,Somewhat comfortable,4. 5,4. More than once a week,Quite often,Yes,4. Somewhat positive,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Quite likely,3. About half the time,2. Sometimes,4. Most of the time,4. Most of the time,4. Somewhat reasonable,3. Neutral,3. Not sure,2. A little,4. Somewhat agree,1. Strongly disagree,1. Strongly disagree,About the same,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,Elderly,Awareness,Negative,-1,Negative,-1,0,3,2,0,2.3333333,2.6666667,1,2,3,Yes,No,No,Yes
13803822559,13803823183,623,1. True,3. 25 - 34,Female,5. Master's degree,No,No,No,No,No,Yes,No,1. Single,No,3. A moderate amount,2. A little concerned,3. Somewhat concerned,5. Extremely concerned,1. Not at all exaggerated,Probably not,2. A little,4. A lot,3. A moderate amount,3. A moderate amount,3. A moderate amount,4. A lot,2. A little,"2. Despite the many ordeals people will face, things will turn out alright with many positive outcomes",2. Somewhat disagree,2. Somewhat disagree,4. Somewhat agree,2. A little afraid,3. Somewhat upset,3. 3,4. 4,6. 6,2. 2,1. 1,5. 5,7. 7,Somewhat comfortable,,,Extremely comfortable,5. 5 + sunnahs,4. More than once a week,Sometimes,Yes,4. Somewhat positive,Yes,Yes,No,No,No,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,No,Quite likely,3. About half the time,2. Sometimes,2. Sometimes,4. Most of the time,1. Extremely unreasonable,2. Somewhat unreasonable,2. No,4. A lot,5. Strongly agree,4. Somewhat agree,2. Somewhat disagree,Somewhat better,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Education,Community,,,Positive,1,0,2,1,1,2.6666667,2.3333333,3,2.6666667,3.3333333,Yes,No,No,Yes
13803822902,13803823289,386,1. True,2. 18 - 24,Male,4. Bachelor's degree,No,No,No,Yes,No,No,No,1. Single,No,2. A little,4. Quite concerned,4. Quite concerned,3. Somewhat concerned,1. Not at all exaggerated,Definitely not,3. A moderate amount,5. A great deal,4. A lot,4. A lot,3. A moderate amount,3. A moderate amount,3. A moderate amount,"2. Despite the many ordeals people will face, things will turn out alright with many positive outcomes",2. Somewhat disagree,2. Somewhat disagree,1. Strongly disagree,4. Quite afraid,2. A little upset,1. 1,5. 5,4. 4,2. 2,3. 3,6. 6,7. 7,Extremely comfortable,,,Somewhat uncomfortable,4. 5,4. More than once a week,Rarely,Yes,4. Somewhat positive,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Quite likely,2. Sometimes,1. Never,4. Most of the time,2. Sometimes,2. Somewhat unreasonable,4. Somewhat reasonable,3. Not sure,4. A lot,5. Strongly agree,1. Strongly disagree,2. Somewhat disagree,About the same,Yes,Yes,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Death,Reprioritizing,,,Positive,1,0,2,0,0,1.6666666,3.3333335,1,1.3333334,3.6666667,Yes,No,No,Yes
13803821805,13803823300,1495,1. True,3. 25 - 34,Female,"6. Doctoral degree (PhD) or Professional degree (JD, MD)",No,No,No,Yes,No,No,No,1. Single,No,5. A great deal,3. Somewhat concerned,3. Somewhat concerned,4. Quite concerned,2. A little exaggerated,Might or might not,2. A little,3. A moderate amount,4. A lot,2. A little,1. None at all,2. A little,2. A little,"2. Despite the many ordeals people will face, things will turn out alright with many positive outcomes",3. Neither agree nor disagree,1. Strongly disagree,1. Strongly disagree,2. A little afraid,2. A little upset,5. 5,7. 7,2. 2,1. 1,3. 3,4. 4,6. 6,Extremely comfortable,,,Neutral,4. 5,4. More than once a week,Very often,Yes,4. Somewhat positive,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Quite likely,2. Sometimes,1. Never,3. About half the time,3. About half the time,3. Neutral,3. Neutral,3. Not sure,2. A little,3. Neither agree nor disagree,3. Neither agree nor disagree,1. Strongly disagree,Somewhat worse,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,Aftermath.,Spirituality.,Negative,-1,Positive,1,0,4,0,0,1.6666666,3.3333335,2,1.6666666,3.3333333,Yes,No,No,Yes
13803823033,13803823300,267,1. True,3. 25 - 34,Female,4. Bachelor's degree,No,No,No,Yes,No,No,No,2. Married,No,3. A moderate amount,3. Somewhat concerned,4. Quite concerned,4. Quite concerned,5. Extremely exaggerated,Probably not,3. A moderate amount,4. A lot,4. A lot,4. A lot,4. A lot,4. A lot,3. A moderate amount,"3. Things will be bad, as lots of people will suffer from the consequences of the virus.",4. Somewhat agree,4. Somewhat agree,4. Somewhat agree,3. Somewhat afraid,2. A little upset,1. 1,4. 4,3. 3,2. 2,5. 5,7. 7,6. 6,Extremely comfortable,,Extremely comfortable,Extremely comfortable,5. 5 + sunnahs,1. Hardly ever,Sometimes,Yes,3. Neither positive nor negative,Yes,No,No,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Extreme likely,2. Sometimes,2. Sometimes,3. About half the time,3. About half the time,1. Extremely unreasonable,1. Extremely unreasonable,1. Yes,3. A moderate amount,5. Strongly agree,3. Neither agree nor disagree,3. Neither agree nor disagree,About the same,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Uncertainty,Change,,,Positive,1,0,2,2,1,4,1,2,2,3.6666667,No,Yes,Yes,Yes
13803822749,13803823301,551,1. True,3. 25 - 34,Female,5. Master's degree,No,No,No,No,Yes,Yes,No,2. Married,No,2. A little,3. Somewhat concerned,4. Quite concerned,5. Extremely concerned,2. A little exaggerated,Definitely not,1. None at all,1. None at all,3. A moderate amount,5. A great deal,1. None at all,1. None at all,1. None at all,"3. Things will be bad, as lots of people will suffer from the consequences of the virus.",4. Somewhat agree,3. Neither agree nor disagree,3. Neither agree nor disagree,5. Extremely afraid,2. A little upset,3. 3,5. 5,4. 4,1. 1,2. 2,6. 6,7. 7,Somewhat comfortable,,Extremely comfortable,,4. 5,1. Hardly ever,Sometimes,No,,,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Extreme likely,2. Sometimes,2. Sometimes,4. Most of the time,2. Sometimes,1. Extremely unreasonable,2. Somewhat unreasonable,3. Not sure,4. A lot,5. Strongly agree,1. Strongly disagree,1. Strongly disagree,About the same,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Chaos,Community,,,Positive,1,0,2,1,1,3.3333333,1.6666667,1,1.6666666,4,No,Yes,Yes,Yes
13803822803,13803823302,499,1. True,3. 25 - 34,Female,5. Master's degree,No,No,No,Yes,No,No,No,1. Single,No,4. A lot,4. Quite concerned,4. Quite concerned,4. Quite concerned,3. Somewhat exaggerated,Definitely yes,5. A great deal,5. A great deal,5. A great deal,5. A great deal,4. A lot,5. A great deal,5. A great deal,5. I really have no idea,3. Neither agree nor disagree,2. Somewhat disagree,4. Somewhat agree,4. Quite afraid,2. A little upset,1. 1,2. 2,3. 3,4. 4,6. 6,5. 5,7. 7,Somewhat comfortable,,,,3. 3 to 4,4. More than once a week,Very often,Yes,5. Extremely positive,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Somewhat likely,3. About half the time,3. About half the time,3. About half the time,3. About half the time,2. Somewhat unreasonable,3. Neutral,3. Not sure,2. A little,5. Strongly agree,1. Strongly disagree,1. Strongly disagree,Somewhat better,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Death- not even married yet LOL,"In sha Allah, this will pass and will awaken awareness.",Negative,-1,Neutral,0,0,6,2,2,3,2,2,2.6666667,4,No,No,No,No
13803822468,13803823310,841,1. True,3. 25 - 34,Male,4. Bachelor's degree,No,No,No,Yes,No,No,No,1. Single,No,3. A moderate amount,2. A little concerned,2. A little concerned,3. Somewhat concerned,4. Quite exaggerated,Definitely not,5. A great deal,5. A great deal,5. A great deal,5. A great deal,5. A great deal,4. A lot,4. A lot,"3. Things will be bad, as lots of people will suffer from the consequences of the virus.",3. Neither agree nor disagree,1. Strongly disagree,1. Strongly disagree,5. Extremely afraid,1. Not at all upset,4. 4,5. 5,2. 2,1. 1,3. 3,6. 6,7. 7,Somewhat uncomfortable,,,Somewhat comfortable,5. 5 + sunnahs,5. Daily,Sometimes,Yes,4. Somewhat positive,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Quite likely,2. Sometimes,1. Never,5. Always,2. Sometimes,3. Neutral,3. Neutral,1. Yes,3. A moderate amount,5. Strongly agree,1. Strongly disagree,1. Strongly disagree,Somewhat better,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,My imaan,Forgiveness,Negative,-1,Positive,3,0,5,0,0,1.6666666,3.3333335,0,1,2.3333333,No,Yes,No,Yes
13803822515,13803823324,809,1. True,2. 18 - 24,Male,3. Some college but no degree,No,No,No,Yes,No,No,No,1. Single,No,5. A great deal,2. A little concerned,4. Quite concerned,2. A little concerned,5. Extremely exaggerated,Definitely not,5. A great deal,5. A great deal,5. A great deal,5. A great deal,2. A little,4. A lot,4. A lot,"2. Despite the many ordeals people will face, things will turn out alright with many positive outcomes",1. Strongly disagree,2. Somewhat disagree,2. Somewhat disagree,2. A little afraid,1. Not at all upset,4. 4,7. 7,2. 2,1. 1,3. 3,5. 5,6. 6,,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,3. 3 to 4,3. At least once a week,Quite often,Yes,4. Somewhat positive,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Somewhat likely,1. Never,1. Never,3. About half the time,2. Sometimes,3. Neutral,2. Somewhat unreasonable,3. Not sure,4. A lot,5. Strongly agree,1. Strongly disagree,1. Strongly disagree,Somewhat better,Yes,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,Family,Betterment,Negative,-1,Positive,1,0,3,0,0,1.6666666,3.3333335,2,1.3333334,2.6666667,Yes,No,No,No
13803822148,13803823352,1203,1. True,2. 18 - 24,Female,3. Some college but no degree,No,No,No,Yes,No,No,No,1. Single,No,4. A lot,2. A little concerned,4. Quite concerned,5. Extremely concerned,1. Not at all exaggerated,Probably not,1. None at all,2. A little,1. None at all,1. None at all,2. A little,1. None at all,1. None at all,"2. Despite the many ordeals people will face, things will turn out alright with many positive outcomes",2. Somewhat disagree,4. Somewhat agree,4. Somewhat agree,4. Quite afraid,1. Not at all upset,2. 2,5. 5,1. 1,3. 3,4. 4,7. 7,6. 6,Extremely comfortable,,,Extremely comfortable,4. 5,3. At least once a week,Sometimes,Yes,5. Extremely positive,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Quite likely,2. Sometimes,2. Sometimes,2. Sometimes,2. Sometimes,1. Extremely unreasonable,1. Extremely unreasonable,1. Yes,5. A great deal,3. Neither agree nor disagree,2. Somewhat disagree,2. Somewhat disagree,Somewhat worse,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Society,Family ties,,,Positive,1,0,3,0,0,3.3333333,1.6666667,3,2.3333333,3.6666667,Yes,No,No,Yes
13803822729,13803823363,633,1. True,4. 35 - 44,Female,5. Master's degree,No,No,No,Yes,No,No,No,1. Single,No,4. A lot,2. A little concerned,4. Quite concerned,2. A little concerned,2. A little exaggerated,Might or might not,2. A little,5. A great deal,5. A great deal,5. A great deal,2. A little,3. A moderate amount,3. A moderate amount,"2. Despite the many ordeals people will face, things will turn out alright with many positive outcomes",3. Neither agree nor disagree,3. Neither agree nor disagree,4. Somewhat agree,3. Somewhat afraid,1. Not at all upset,1. 1,2. 2,4. 4,3. 3,5. 5,6. 6,7. 7,Extremely comfortable,,,Neutral,5. 5 + sunnahs,5. Daily,Quite often,Yes,3. Neither positive nor negative,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Extreme likely,2. Sometimes,2. Sometimes,2. Sometimes,3. About half the time,3. Neutral,3. Neutral,3. Not sure,4. A lot,5. Strongly agree,1. Strongly disagree,1. Strongly disagree,About the same,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,My elderly parents and my sister who has learning disabilities and them dying whilst not being muslims,"Makes people reflect how easy they have it compared to others , hopefully more kindness will be shown",,,Positive,7,0,3,0,0,3.3333333,1.6666667,3,2.3333333,2.6666667,Yes,No,No,Yes
13803822886,13803823392,505,1. True,2. 18 - 24,Female,3. Some college but no degree,Yes,No,No,No,No,No,Yes,1. Single,No,3. A moderate amount,2. A little concerned,2. A little concerned,3. Somewhat concerned,5. Extremely exaggerated,Probably not,2. A little,3. A moderate amount,3. A moderate amount,2. A little,1. None at all,4. A lot,3. A moderate amount,5. I really have no idea,2. Somewhat disagree,3. Neither agree nor disagree,3. Neither agree nor disagree,2. A little afraid,4. Quite upset,6. 6,5. 5,2. 2,4. 4,1. 1,3. 3,7. 7,Extremely comfortable,,,Extremely comfortable,3. 3 to 4,2. At least once a month,Very often,Yes,3. Neither positive nor negative,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Somewhat likely,1. Never,2. Sometimes,4. Most of the time,2. Sometimes,3. Neutral,3. Neutral,3. Not sure,4. A lot,5. Strongly agree,1. Strongly disagree,1. Strongly disagree,Somewhat better,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,,,,,,,,4,0,1,2.6666667,2.3333333,1,1.3333334,2.3333333,No,No,No,No
13803822845,13803823397,552,1. True,2. 18 - 24,Female,2. High school graduate (high school diploma or equivalent including GED),No,No,No,Yes,No,No,No,2. Married,No,5. A great deal,3. Somewhat concerned,4. Quite concerned,4. Quite concerned,2. A little exaggerated,Definitely not,1. None at all,5. A great deal,3. A moderate amount,5. A great deal,2. A little,2. A little,3. A moderate amount,"2. Despite the many ordeals people will face, things will turn out alright with many positive outcomes",5. Strongly agree,4. Somewhat agree,4. Somewhat agree,2. A little afraid,3. Somewhat upset,5. 5,2. 2,3. 3,1. 1,7. 7,4. 4,6. 6,Somewhat uncomfortable,Neutral,Extremely comfortable,Neutral,3. 3 to 4,5. Daily,Quite often,No,,,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,Quite likely,3. About half the time,3. About half the time,2. Sometimes,2. Sometimes,3. Neutral,3. Neutral,3. Not sure,3. A moderate amount,5. Strongly agree,1. Strongly disagree,1. Strongly disagree,Much better,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,,,,,,,,4,1,0,4.3333335,0.66666651,3,3,3.6666667,Yes,No,Yes,No
13803822635,13803823402,767,1. True,4. 35 - 44,Male,4. Bachelor's degree,No,No,No,No,No,No,Yes,2. Married,Yes,5. A great deal,2. A little concerned,5. Extremely concerned,4. Quite concerned,5. Extremely exaggerated,Definitely yes,5. A great deal,5. A great deal,5. A great deal,5. A great deal,5. A great deal,5. A great deal,5. A great deal,1. Things will turn out just fine. There is no reason to be worried about anything. ,4. Somewhat agree,4. Somewhat agree,4. Somewhat agree,1. Not afraid at all,2. A little upset,6. 6,7. 7,2. 2,4. 4,1. 1,3. 3,5. 5,Somewhat comfortable,Extremely comfortable,Extremely comfortable,,5. 5 + sunnahs,2. At least once a month,Very often,Yes,4. Somewhat positive,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,Quite likely,2. Sometimes,2. Sometimes,2. Sometimes,4. Most of the time,3. Neutral,3. Neutral,2. No,5. A great deal,5. Strongly agree,5. Strongly agree,5. Strongly agree,Much better,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Health,Disappeared,Neutral,0,Negative,-6,0,4,1,1,4,1,3,2.3333333,3.6666667,No,No,Yes,Yes
13803822715,13803823512,796,1. True,6. 55+,Female,"6. Doctoral degree (PhD) or Professional degree (JD, MD)",No,No,No,Yes,No,No,No,2. Married,Yes,4. A lot,3. Somewhat concerned,3. Somewhat concerned,4. Quite concerned,4. Quite exaggerated,Might or might not,2. A little,4. A lot,4. A lot,3. A moderate amount,3. A moderate amount,2. A little,2. A little,5. I really have no idea,1. Strongly disagree,1. Strongly disagree,1. Strongly disagree,2. A little afraid,1. Not at all upset,4. 4,7. 7,2. 2,1. 1,3. 3,6. 6,5. 5,Extremely comfortable,Extremely comfortable,Extremely comfortable,Extremely comfortable,5. 5 + sunnahs,5. Daily,Very often,Yes,5. Extremely positive,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Extreme likely,2. Sometimes,1. Never,4. Most of the time,3. About half the time,1. Extremely unreasonable,1. Extremely unreasonable,1. Yes,5. A great deal,5. Strongly agree,1. Strongly disagree,1. Strongly disagree,Much better,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Chaos,Patience,Neutral,0,Positive,1,0,6,2,0,1,4,1,1.3333334,3.3333333,No,No,Yes,Yes
13803823151,13803823567,415,1. True,3. 25 - 34,Male,4. Bachelor's degree,No,No,No,Yes,No,No,No,2. Married,No,4. A lot,2. A little concerned,4. Quite concerned,2. A little concerned,2. A little exaggerated,Might or might not,3. A moderate amount,5. A great deal,5. A great deal,3. A moderate amount,4. A lot,4. A lot,3. A moderate amount,"2. Despite the many ordeals people will face, things will turn out alright with many positive outcomes",3. Neither agree nor disagree,2. Somewhat disagree,4. Somewhat agree,4. Quite afraid,2. A little upset,6. 6,3. 3,1. 1,4. 4,7. 7,2. 2,5. 5,Somewhat uncomfortable,,Somewhat comfortable,Somewhat uncomfortable,1. 0,1. Hardly ever,Quite often,Yes,4. Somewhat positive,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Quite likely,2. Sometimes,2. Sometimes,4. Most of the time,3. About half the time,1. Extremely unreasonable,2. Somewhat unreasonable,2. No,2. A little,4. Somewhat agree,4. Somewhat agree,3. Neither agree nor disagree,Somewhat worse,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Losing loved oned,That these tough times will bring us closer to Allah,Positive,1,Positive,1,1,2,1,2,3,2,1,1.6666666,2.6666667,Yes,No,Yes,No
13803822373,13803823611,1238,1. True,5. 45 - 54,Male,5. Master's degree,No,No,No,Yes,No,No,No,2. Married,Yes,3. A moderate amount,2. A little concerned,3. Somewhat concerned,3. Somewhat concerned,2. A little exaggerated,Probably not,1. None at all,4. A lot,4. A lot,3. A moderate amount,2. A little,2. A little,1. None at all,"3. Things will be bad, as lots of people will suffer from the consequences of the virus.",3. Neither agree nor disagree,2. Somewhat disagree,4. Somewhat agree,2. A little afraid,2. A little upset,5. 5,1. 1,4. 4,2. 2,3. 3,6. 6,7. 7,Extremely comfortable,Extremely comfortable,Extremely comfortable,Neutral,2. 1 to 2,2. At least once a month,Quite often,Yes,4. Somewhat positive,No,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,Somewhat likely,2. Sometimes,2. Sometimes,4. Most of the time,3. About half the time,1. Extremely unreasonable,1. Extremely unreasonable,1. Yes,3. A moderate amount,5. Strongly agree,3. Neither agree nor disagree,3. Neither agree nor disagree,About the same,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,access to timely and meaningful treatment if infected,vaccine,,,Positive,1,0,3,1,1,3,2,1,1.6666666,2.6666667,No,Yes,Yes,No
13803823190,13803823630,440,1. True,3. 25 - 34,Male,5. Master's degree,No,No,No,Yes,No,No,No,"3. Divorced, not currently married",No,4. A lot,3. Somewhat concerned,3. Somewhat concerned,2. A little concerned,3. Somewhat exaggerated,Probably yes,2. A little,4. A lot,4. A lot,4. A lot,4. A lot,1. None at all,1. None at all,"3. Things will be bad, as lots of people will suffer from the consequences of the virus.",2. Somewhat disagree,1. Strongly disagree,2. Somewhat disagree,2. A little afraid,2. A little upset,6. 6,5. 5,2. 2,1. 1,4. 4,7. 7,3. 3,Extremely comfortable,,,,4. 5,4. More than once a week,Quite often,No,,,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,A little likely,2. Sometimes,1. Never,4. Most of the time,4. Most of the time,1. Extremely unreasonable,2. Somewhat unreasonable,1. Yes,4. A lot,5. Strongly agree,1. Strongly disagree,1. Strongly disagree,Somewhat better,No,No,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,Financials,Timeout,Negative,-1,Positive,1,0,2,0,1,1.6666666,3.3333335,1,1.3333334,2.6666667,No,Yes,No,Yes
13803823287,13803823754,466,1. True,4. 35 - 44,Male,"6. Doctoral degree (PhD) or Professional degree (JD, MD)",No,No,No,No,No,Yes,No,2. Married,Yes,3. A moderate amount,3. Somewhat concerned,3. Somewhat concerned,4. Quite concerned,4. Quite exaggerated,Definitely not,3. A moderate amount,5. A great deal,5. A great deal,5. A great deal,4. A lot,2. A little,1. None at all,"3. Things will be bad, as lots of people will suffer from the consequences of the virus.",3. Neither agree nor disagree,2. Somewhat disagree,1. Strongly disagree,3. Somewhat afraid,2. A little upset,4. 4,3. 3,2. 2,1. 1,5. 5,6. 6,7. 7,Somewhat uncomfortable,Extremely comfortable,Extremely comfortable,Extremely comfortable,5. 5 + sunnahs,5. Daily,Sometimes,Yes,5. Extremely positive,No,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,Extreme likely,1. Never,1. Never,5. Always,4. Most of the time,2. Somewhat unreasonable,3. Neutral,2. No,5. A great deal,5. Strongly agree,1. Strongly disagree,1. Strongly disagree,About the same,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,No,No,No,Irreligiosity,Humbleness,Negative,-1,Positive,1,0,4,1,1,2,3,0,0.66666669,3.3333333,No,Yes,Yes,Yes
